tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/TammyMc32574366/status/1664425544501415936,2023-06-02 00:15:47,TammyMc32574366,"No duh John!! We’ve been screaming from the rooftops! Now you’re going to slowly pull up a chair to the conversation, psht! Stop funding endless wars & we will include you, but until then back row for you.",en,1,2,9,324
https://twitter.com/LassyPam/status/1664468464315117568,2023-06-02 03:06:20,LassyPam,Nothing happy about PRIDE.  It’s one of the seven deadliest.  And you claim to be Catholic…psht!,en,0,0,0,137
https://twitter.com/m_miftakhu/status/1664475000265674753,2023-06-02 03:32:19,m_miftakhu,Saya menjual KOAS PSHT LENGAN PANJANG MU... seharga Rp. Dapatkan di Shopee sekarang! https://shopee.co.id/msglow22_/23644291301… #ShopeeID,in,0,0,0,203
https://twitter.com/m_miftakhu/status/1664483849605361665,2023-06-02 04:07:29,m_miftakhu,Saya menjual KAOS PSHT TERATE KWREN TERB... seharga Rp. Dapatkan di Shopee sekarang! https://shopee.co.id/msglow22_/21480445089… #ShopeeID,in,0,0,0,237
https://twitter.com/Darkou1/status/1664518416676585473,2023-06-02 06:24:50,Darkou1,Psht psht psht psht,cy,0,0,0,259
https://twitter.com/gituajacemberut/status/1664526518381604864,2023-06-02 06:57:02,gituajacemberut,Bubarkan psht ra mutu,in,1,0,2,561
https://twitter.com/garde_ee/status/1664545642453037058,2023-06-02 08:13:01,garde_ee,Lasar psht manu ba neshe,lv,0,0,0,175
https://twitter.com/roysnburn/status/1664553258592120833,2023-06-02 08:43:17,roysnburn,@PSHT_Indonesia jaya jaya,in,1,0,0,288
https://twitter.com/jagal_biawak/status/1664560709534126080,2023-06-02 09:12:53,jagal_biawak,Kui PSHT bang ,in,1,0,0,240
https://twitter.com/mimarianami/status/1664575077717778436,2023-06-02 10:09:59,mimarianami,"Psht, cala-te.
A tua imagem deve andar toda à volta de “tenho olhos claros”.
A Bia é linda.",pt,3,0,8,520
https://twitter.com/Dt_Hendra_RP/status/1664579061019217920,2023-06-02 10:25:49,Dt_Hendra_RP,"Jangan Main-Main, PSHT Se-Riau Komit Bela Suhardiman Amby",in,0,0,0,184
https://twitter.com/ibn_klingschor/status/1664609310502944776,2023-06-02 12:26:01,ibn_klingschor,Psht so why is India member then. They are flakey as fuck.,en,0,0,1,236
https://twitter.com/incr_hand/status/1664610395527729153,2023-06-02 12:30:19,incr_hand,Genah wong psht? Gebyah uyah? Ngono nak diarani pelakune wong BM jare ya mung oknum ,in,0,0,0,965
https://twitter.com/punyaallan_/status/1664652425268203522,2023-06-02 15:17:20,punyaallan_,bapa gua be like : makannya kamu kalo lawan psht harus menang telak,in,0,0,0,264
https://twitter.com/Modernmarxist05/status/1664679630706442272,2023-06-02 17:05:26,Modernmarxist05,Thats because i told you so psht,en,1,0,0,230
https://twitter.com/yawnnzzns/status/1664691374397046784,2023-06-02 17:52:06,yawnnzzns,du musst mir die nicht schenken psht,de,1,0,0,277
https://twitter.com/macakcasual/status/1664693711878467585,2023-06-02 18:01:24,macakcasual,Meh mantau perkembangan PSIM malah metu phst psht ps1 ps2 ps3 phone sex.,in,0,0,0,712
https://twitter.com/perpetuities/status/1664705673555333153,2023-06-02 18:48:55,perpetuities,Psht why would we care about the opinion of a SECOND PLACE swimmer? Second place is FIRST LOSER!,en,2,0,2,352
https://twitter.com/JBird___/status/1664707250437476355,2023-06-02 18:55:11,JBird___,"Psht, I would’ve taken this 425 dead center",en,2,0,2,1130
https://twitter.com/GeekyKaplan/status/1664709665316392975,2023-06-02 19:04:47,GeekyKaplan,Psht. No contest. Conroy all the way.,en,0,1,5,887
https://twitter.com/yurintroject/status/1664720092095995909,2023-06-02 19:46:13,yurintroject,Psht. I cant belicve it.. You sho t me in the leg and oyu just   forget. Writing a callout immediately,en,1,0,1,93
https://twitter.com/shall001/status/1664730243062460417,2023-06-02 20:26:33,shall001,Psht nah,tl,1,0,1,325
https://twitter.com/NCLOYAL_ERC20/status/1664732325698052097,2023-06-02 20:34:50,NCLOYAL_ERC20,"psht

$CLOYL is the only thing thats gonna print in this attention ecosystem",en,0,0,1,102
https://twitter.com/lawiinnn/status/1664742625960771586,2023-06-02 21:15:46,lawiinnn,Ta adam la psht be hsab bo qsay kas nakam ,in,1,0,0,428
https://twitter.com/artificialnix/status/1664756158727331846,2023-06-02 22:09:32,artificialnix,the D? psht! give me the NeuroD!! as in NeuroDivergent!!!,en,1,1,5,735
https://twitter.com/wiebowo__/status/1664853350654042112,2023-06-03 04:35:44,wiebowo__,"Udah masuk penistaan agama nih . Lumayan tuh laporin, nanti di dalem penjara pasti seneng di tusbol napi lain ",in,0,0,0,504
https://twitter.com/wiebowo__/status/1664853350654042112,2023-06-03 04:35:44,wiebowo__,"Udah masuk penistaan agama nih . Lumayan tuh laporin, nanti di dalem penjara pasti seneng di tusbol napi lain ",in,0,0,0,503
https://twitter.com/wiebowo__/status/1664862605184204801,2023-06-03 05:12:31,wiebowo__,Menteri nasdem gk ada yg beres,in,3,0,1,1589
https://twitter.com/wiebowo__/status/1664862605184204801,2023-06-03 05:12:31,wiebowo__,Menteri nasdem gk ada yg beres,in,3,0,1,1591
https://twitter.com/ZubairPSHT/status/1664887353456861184,2023-06-03 06:50:51,ZubairPSHT,بغاوت کرنے والوں کے ساتھ کوئی نرمی نہیں کرنا چاہیے,ur,0,0,0,385
https://twitter.com/ZubairPSHT/status/1664887353456861184,2023-06-03 06:50:51,ZubairPSHT,بغاوت کرنے والوں کے ساتھ کوئی نرمی نہیں کرنا چاہیے,ur,0,0,0,384
https://twitter.com/riganacci/status/1664889352940314625,2023-06-03 06:58:48,riganacci,"Like any of us have seen Terrifier 2.... psht, as if..",en,1,0,0,848
https://twitter.com/riganacci/status/1664889352940314625,2023-06-03 06:58:48,riganacci,"Like any of us have seen Terrifier 2.... psht, as if..",en,1,0,0,847
https://twitter.com/mas_yuddd/status/1664910223025537025,2023-06-03 08:21:44,mas_yuddd,Mau join psht u? @C_JessiJKT48,in,0,0,0,498
https://twitter.com/mas_yuddd/status/1664910223025537025,2023-06-03 08:21:44,mas_yuddd,Mau join psht u? @C_JessiJKT48,in,0,0,0,497
https://twitter.com/alpwonsooo/status/1664929083942117377,2023-06-03 09:36:41,alpwonsooo,ukm psht,in,0,0,0,568
https://twitter.com/alpwonsooo/status/1664929083942117377,2023-06-03 09:36:41,alpwonsooo,ukm psht,in,0,0,0,567
https://twitter.com/mahmod_aras/status/1664958404886970375,2023-06-03 11:33:11,mahmod_aras,Xam harchanda gawra bet xwda law xama gawra traw charasare dakat boya psht baw bbasta,tl,0,0,0,495
https://twitter.com/mahmod_aras/status/1664958404886970375,2023-06-03 11:33:11,mahmod_aras,Xam harchanda gawra bet xwda law xama gawra traw charasare dakat boya psht baw bbasta,tl,0,0,0,494
https://twitter.com/DramaJae_/status/1664972751591841793,2023-06-03 12:30:12,DramaJae_,"Psht, nuuuu! U hehe ",tl,0,0,6,551
https://twitter.com/DramaJae_/status/1664972751591841793,2023-06-03 12:30:12,DramaJae_,"Psht, nuuuu! U hehe ",tl,0,0,6,550
https://twitter.com/nurraaxxxx/status/1665006863342088192,2023-06-03 14:45:45,nurraaxxxx,Waww ternyata nack psht,in,1,0,1,562
https://twitter.com/nurraaxxxx/status/1665006863342088192,2023-06-03 14:45:45,nurraaxxxx,Waww ternyata nack psht,in,1,0,1,561
https://twitter.com/wiebowo__/status/1665015321626042368,2023-06-03 15:19:21,wiebowo__,Kalo yg kayak gini gak disebut politik identitas ya ,in,0,0,0,675
https://twitter.com/wiebowo__/status/1665015321626042368,2023-06-03 15:19:21,wiebowo__,Kalo yg kayak gini gak disebut politik identitas ya ,in,0,0,0,674
https://twitter.com/monsterluver420/status/1665018045121609729,2023-06-03 15:30:11,monsterluver420,THE PSHT ,en,0,0,0,652
https://twitter.com/monsterluver420/status/1665018045121609729,2023-06-03 15:30:11,monsterluver420,THE PSHT ,en,0,0,0,653
https://twitter.com/tommylee_1922/status/1665028660099977222,2023-06-03 16:12:21,tommylee_1922,Psht,en,0,0,0,667
https://twitter.com/tommylee_1922/status/1665028660099977222,2023-06-03 16:12:21,tommylee_1922,Psht,en,0,0,0,666
https://twitter.com/yan_choi71283/status/1665049003468156928,2023-06-03 17:33:12,yan_choi71283,"#Gelang berlogo #psht ini mungkin akan kalian sukai. Desainnya bagus bisa jadi salah satu penghias tangan kamu.

Bisa cek disini
https://vt.tiktok.com/ZSLFMwUKW/",in,0,0,0,1518
https://twitter.com/yan_choi71283/status/1665049003468156928,2023-06-03 17:33:12,yan_choi71283,"#Gelang berlogo #psht ini mungkin akan kalian sukai. Desainnya bagus bisa jadi salah satu penghias tangan kamu.

Bisa cek disini
https://vt.tiktok.com/ZSLFMwUKW/",in,0,0,0,1519
https://twitter.com/Savva_a/status/1665110309990793217,2023-06-03 21:36:48,Savva_a,Eshalla psht ba xwa,ca,0,0,1,911
https://twitter.com/Savva_a/status/1665110309990793217,2023-06-03 21:36:48,Savva_a,Eshalla psht ba xwa,ca,0,0,1,912
https://twitter.com/shar_psht/status/1665137493983784966,2023-06-03 23:24:49,shar_psht,|| look at him ,en,1,1,0,1443
https://twitter.com/shar_psht/status/1665137493983784966,2023-06-03 23:24:49,shar_psht,|| look at him ,en,1,1,0,1446
https://twitter.com/demonscarred/status/1665138381129494531,2023-06-03 23:28:21,demonscarred,|| @shar_psht we really need to write in this verse ,en,1,0,0,986
https://twitter.com/demonscarred/status/1665138381129494531,2023-06-03 23:28:21,demonscarred,|| @shar_psht we really need to write in this verse ,en,1,0,0,985
https://twitter.com/THEDEM0EXPERT/status/1665138416067944448,2023-06-03 23:28:29,THEDEM0EXPERT,He's just silently standing next to @shar_psht,en,0,0,0,1006
https://twitter.com/THEDEM0EXPERT/status/1665138416067944448,2023-06-03 23:28:29,THEDEM0EXPERT,He's just silently standing next to @shar_psht,en,0,0,0,1005
https://twitter.com/shar_psht/status/1665138537656664065,2023-06-03 23:28:58,shar_psht,|| WE DO ,en,1,0,0,1130
https://twitter.com/shar_psht/status/1665138537656664065,2023-06-03 23:28:58,shar_psht,|| WE DO ,en,1,0,0,1129
https://twitter.com/demonscarred/status/1665138761242427398,2023-06-03 23:29:52,demonscarred,|| so many things we could plot,en,0,0,0,1058
https://twitter.com/demonscarred/status/1665138761242427398,2023-06-03 23:29:52,demonscarred,|| so many things we could plot,en,0,0,0,1057
https://twitter.com/issyyyllll/status/1665225697235959808,2023-06-04 05:15:19,issyyyllll,ciri ciri orang PSHT,in,0,0,0,715
https://twitter.com/wiebowo__/status/1665236388084580352,2023-06-04 05:57:48,wiebowo__,Duo Istidjraj,ht,0,0,0,1523
https://twitter.com/Koramil13C/status/1665261729071112192,2023-06-04 07:38:29,Koramil13C,"Koramil 13/ Cisoka Kodim 0510 / Tigaraksa Pererat Tali silaturahmi dengan Perguruan Persaudaraan Setia Hati Terate (PSHT), Minggu (4/6/2023). @Puspen_TNI @tni_ad @KodamJayakarta @penrem052 @PemKabTangerang @AboutTNG @RadioElshinta",in,0,1,2,2504
https://twitter.com/Zha69224452/status/1665271481209876480,2023-06-04 08:17:15,Zha69224452,"Diwalik wae lambange psht,sipaling pendekar karang rumongso ampuh dewe",in,0,0,1,1691
https://twitter.com/Sabdanewscom/status/1665273749355089920,2023-06-04 08:26:15,Sabdanewscom,"Kodim 0817/Gresik Wadahi Kegiatan Silaturrahmi, Wasbang dan Belanegara serta Baksos Warga PSHT Cabang Gresik",in,0,0,0,1366
https://twitter.com/yungcostellOo/status/1665275182175354880,2023-06-04 08:31:57,yungcostellOo,psht,en,0,0,0,2829
https://twitter.com/kodim0817gresik/status/1665275617787490307,2023-06-04 08:33:41,kodim0817gresik,"Kodim 0817/Gresik Wadahi Kegiatan Silaturrahmi, Wasbang dan Belanegara serta Baksos Warga PSHT Cabang Gresik
https://kodim0817gresik.com/2023/06/04/kodim-0817-gresik-wadahi-kegiatan-silaturrahmi-wasbang-dan-belanegara-serta-baksos-warga-psht-cabang-gresik/…",in,0,0,0,1523
https://twitter.com/Desi_Yunika/status/1665303833621168129,2023-06-04 10:25:48,Desi_Yunika,"Iki po sing jare tawuran psht semaki?
Info dr story saudara yg rumahnya sekitar situ",in,1,0,0,8936
https://twitter.com/scottey_1/status/1665305210829299716,2023-06-04 10:31:16,scottey_1,"J'suis pas prof de techno mais en gros 
Bleu = réservoir 
Violet = canon 
Vert = l'endroit de l'entrée de l'eau vers le canon
En gros ils ont juste pris un psht psht, foutu une bouteille pour le réservoir et étiré la tige
Ils l'ont juste monté pour que ça ressemble à un flingue",fr,1,0,3,1428
https://twitter.com/MesemKalem/status/1665307599871549441,2023-06-04 10:40:46,MesemKalem,"PSHT vs PSIM
Piro piro mas hasile niku wkwk",in,1,1,8,15400
https://twitter.com/rbwraw/status/1665308721956769794,2023-06-04 10:45:13,rbwraw,Psht vs suporter psim.,in,7,4,16,27531
https://twitter.com/rbwraw/status/1665309866850926594,2023-06-04 10:49:46,rbwraw,Gayeng og psht vs suporter psim ki. Buntut seko parkus.. ,in,2,1,3,16308
https://twitter.com/bbSeal1024/status/1665313199179046912,2023-06-04 11:03:01,bbSeal1024,Ok well why are we following you then? Psht… string some carrots along. Rookie ,en,0,0,0,1121
https://twitter.com/jungerrebell/status/1665317991511126016,2023-06-04 11:22:03,jungerrebell,PSHT pendekar silit hati terate cuaks,in,70,16,169,138571
https://twitter.com/candraherk/status/1665318697290944512,2023-06-04 11:24:52,candraherk,Tawuran PSHT dan brajamusti,in,1,2,2,9175
https://twitter.com/troublewoble/status/1665318847019139075,2023-06-04 11:25:27,troublewoble,Psht vs warga mass,in,1,0,1,1644
https://twitter.com/OhmarThe/status/1665319526685343745,2023-06-04 11:28:09,OhmarThe,Infonya PSHT nyerang PSIM apa bener ges?,in,7,1,10,38020
https://twitter.com/Sinthaweechai69/status/1665320775325302785,2023-06-04 11:33:07,Sinthaweechai69,"PSHT ngapain sih mengganggu pejalan kota jogja! mbahku arep kesampluk genderomu iki lhoo???
saiki trauma dong raaaaa",in,0,0,3,1776
https://twitter.com/KristantoJoshua/status/1665321490927976450,2023-06-04 11:35:58,KristantoJoshua,"Bener, PSHT INFO NYA mau mendatangi wisma PSIM namun di cegat oleh Brajamusti Sekitar situ. Dan terjadi gesekan",in,0,2,12,8867
https://twitter.com/Umilea2/status/1665321774219919367,2023-06-04 11:37:05,Umilea2,Psht tau cara menikmati senja,in,74,198,868,203931
https://twitter.com/AndreasFir35783/status/1665322775488126976,2023-06-04 11:41:04,AndreasFir35783,"PSHT pesilat apa ormas?
Gk dimana² kok cuma buat kisruh.. giliran di lawan panggil masa.. ",in,0,1,1,1011
https://twitter.com/shar_psht/status/1665322963745349632,2023-06-04 11:41:49,shar_psht,,,0,0,6,1044
https://twitter.com/bayuabizar/status/1665322963376144392,2023-06-04 11:41:49,bayuabizar,"Bantu jawab mba, tawuran psht vs warga lokal",in,1,0,2,3524
https://twitter.com/brekkerbybrick/status/1665323146826661888,2023-06-04 11:42:33,brekkerbybrick,// Kaz and I will do anything for him,en,0,0,1,728
https://twitter.com/Oktvnfh/status/1665324085558263808,2023-06-04 11:46:16,Oktvnfh,psht mas,tl,0,0,1,1323
https://twitter.com/awan_meendung/status/1665324340286566400,2023-06-04 11:47:17,awan_meendung,"Nek caramu ngono psht, musuhmu ora mung suporter tapi warlok barang.",in,0,0,8,7680
https://twitter.com/vnllltee/status/1665324888696008704,2023-06-04 11:49:28,vnllltee,psht gan,cy,1,0,0,683
https://twitter.com/Zaenal29_/status/1665324914885156865,2023-06-04 11:49:34,Zaenal29_,Suporter psim ro psht winggi kae kayane,tl,1,1,1,2508
https://twitter.com/rbwraw/status/1665325623047274496,2023-06-04 11:52:23,rbwraw,Tamsis geger geden psht vs suporter psim,nl,0,1,3,5039
https://twitter.com/jarx_id/status/1665326477951262721,2023-06-04 11:55:47,jarx_id,Ket mau akeh sek tkon malah jawabane ambigu. Iki part 2 BM VS PSHT mneh po udu? Tkon tenan iki,in,2,0,3,4243
https://twitter.com/AlifSubkhan3/status/1665326572507893760,2023-06-04 11:56:09,AlifSubkhan3,"Kancaku i yo do warga psht, tapi raono blas sg melu gegeran ngono kui",in,0,0,3,940
https://twitter.com/kabagongzzz/status/1665326697753837568,2023-06-04 11:56:39,kabagongzzz,telah terjadi gegeran psht vs psim di gang depan gacoan,in,7,29,141,105681
https://twitter.com/junkcok/status/1665327329659486208,2023-06-04 11:59:10,junkcok,Biasane arema yg mana? Saiki psht yg mana? Pengurus pusat madiun opo pusat jogja? ,in,0,1,1,1456
https://twitter.com/CerishIva/status/1665327365344624640,2023-06-04 11:59:18,CerishIva,Lha di drop PSHT je,in,1,0,2,960
https://twitter.com/dzakibudya/status/1665328177047117826,2023-06-04 12:02:32,dzakibudya,bm v psht gaes ingfonya,nl,5,3,9,61482
https://twitter.com/Kamahyangan/status/1665328193732247552,2023-06-04 12:02:36,Kamahyangan,Nek dari seragam e psht lagi bikin onar mas,in,27,37,242,129615
https://twitter.com/rbwraw/status/1665328608011776000,2023-06-04 12:04:15,rbwraw,Iki tamsis di tutup bentrok psht vs suporter psim mas ,in,4,8,36,83673
https://twitter.com/CerishIva/status/1665328665343975425,2023-06-04 12:04:28,CerishIva,Beberapa tempat geger akhire dadi PSHT vs warga,in,1,0,2,2897
https://twitter.com/Fajartriantoro/status/1665328807992066051,2023-06-04 12:05:02,Fajartriantoro,Kalo liat psht jadi keinget anges yg pernah jadi anggota psht ,in,1,0,1,1837
https://twitter.com/dimanadina/status/1665329050116583424,2023-06-04 12:06:00,dimanadina,kanan kiri psht,in,1,0,0,730
https://twitter.com/idrusm_/status/1665329068529840128,2023-06-04 12:06:04,idrusm_,Psht tu perguruan silat ya? Kok bisa2nya tauran segala,in,5,0,0,3059
https://twitter.com/masihrogab/status/1665329388492316672,2023-06-04 12:07:21,masihrogab,ro di tanggapke psht,in,1,0,0,784
https://twitter.com/noisefield_/status/1665329403629391874,2023-06-04 12:07:24,noisefield_,Wkwk PSHT WKWK ,in,0,0,0,572
https://twitter.com/yesimningning/status/1665329544641880064,2023-06-04 12:07:58,yesimningning,psht tuh apa?,in,2,0,1,8567
https://twitter.com/rbwraw/status/1665329643690377224,2023-06-04 12:08:22,rbwraw,Wkwkwkwkw telat ya mas beritanya.. suporter gabungan sama warga setempat. Soal e psht ngerusak rumah. Ini tamsis di tutup,in,0,1,2,5912
https://twitter.com/pn7l7h/status/1665329764997922822,2023-06-04 12:08:50,pn7l7h,"Psht vs Warga, yogya.

Area mandala sampai tamsis kudu dhindari dlu yaa lur",in,12,15,61,42171
https://twitter.com/ookule/status/1665329856589053952,2023-06-04 12:09:12,ookule,Psht ap wei,nl,1,0,0,9257
https://twitter.com/dedyfariswanto/status/1665330482421321728,2023-06-04 12:11:42,dedyfariswanto,Semisal cah psht nduwe utang akeh ngono opo yo dulure melu urun ngo nglunasi nk iyo aku tak melu,in,1,2,37,9686
https://twitter.com/fh43si/status/1665330683840196608,2023-06-04 12:12:30,fh43si,"Wes saatnya PSHT di usir dari jogja,,dimanapun berada mereka selalu bikin onar dan selalu tawuran,,,#jogjatolakPSHT",in,0,1,4,1240
https://twitter.com/jjryoodu/status/1665330723044360193,2023-06-04 12:12:39,jjryoodu,"anjirr ini td psht ngerusuh di gembiraloka, masih berlanjut sampe sekarang kah",in,1,0,30,15880
https://twitter.com/denomustikaID/status/1665330973389512705,2023-06-04 12:13:39,denomustikaID,sup psim vs psht,in,0,0,0,2977
https://twitter.com/SiKoboy9/status/1665331039152275457,2023-06-04 12:13:54,SiKoboy9,"Leren setengah jam sik lek,isoma,ngisi weteng tawur ki ya bth tenaga je..isyakan sik.solate jamaah warga kr psht apik meneh",in,1,0,6,14603
https://twitter.com/mblengkung/status/1665331089987244032,2023-06-04 12:14:06,mblengkung,PSHT vs Brajamusti,in,0,1,2,3916
https://twitter.com/WisnuApr/status/1665331191195529218,2023-06-04 12:14:30,WisnuApr,"ceritane psht solidaritas tp malah tercemar namane mergo tekone wis elek, dampake njut ditanggepi ro warga sekitar. jane kasus e cukup pasrah kepolisian wis mesti insyaallah ketangkep pelakune, wong da cctv dah dijadikan bap.",in,7,3,57,26916
https://twitter.com/sbqux/status/1665331203996798976,2023-06-04 12:14:34,sbqux,psht ra ng kene ra ng etan podo wae ,in,2,0,7,8691
https://twitter.com/CerishIva/status/1665331244740083715,2023-06-04 12:14:43,CerishIva,Info ne rombongan PSHT Dateng lagi tapi di halau di Prambanan mas,in,1,1,3,3927
https://twitter.com/eriksmt/status/1665331536521199618,2023-06-04 12:15:53,eriksmt,Psht vs brajamusti nder,in,1,1,1,5169
https://twitter.com/tooturntdhim/status/1665331800045162496,2023-06-04 12:16:56,tooturntdhim,"oknum komunitas psim ""nyerang"" warga yg kebetulan anggota psht mas waktu ada acara di pantai parangtritis",in,2,0,2,3291
https://twitter.com/WoelanAchmad/status/1665331847419535360,2023-06-04 12:17:07,WoelanAchmad,Psht vs brajamusti mbak...,in,1,1,3,12069
https://twitter.com/ycamdg/status/1665332268850720773,2023-06-04 12:18:47,ycamdg,Bermula dr semingguan yg lalu ada anggota PSHT yg kena bacok sama oknum yg pakai kaos suporter PSIM. Nah ini kali kedua anggota PSHT dr mana² (kebanyakan Solo raya dan Jatim) nglurug Jogja mau nyerang Wisma PSIM. Punya masalah sama suporter tp yg dirusak kantor ,in,35,76,319,148839
